timestep_superordinate_dispatch,region,region_from,region_to,technology,exchange,carrier,variable,value,objName
30th < 2040,EU < LV < lv,none,none,battery < lithiumBattery,none,none,costOprStSize,1.1721319146977373e-5,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < NL < nl,none,none,battery < lithiumBattery,none,none,costOprStSize,1.1817017570041517e-5,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < PL < pl,none,none,battery < lithiumBattery,none,none,costOprStSize,1.1861634225150785e-5,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < PT < pt,none,none,battery < lithiumBattery,none,none,costOprStSize,1.1861060914414956e-5,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < RO < ro,none,none,battery < lithiumBattery,none,none,costOprStSize,1.1860703474982475e-5,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < SE < se_1,none,none,battery < lithiumBattery,none,none,costOprStSize,1.181039193573239e-5,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < SE < se_2,none,none,battery < lithiumBattery,none,none,costOprStSize,1.1809909226065389e-5,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < SE < se_3,none,none,battery < lithiumBattery,none,none,costOprStSize,1.1811925445023622e-5,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < SE < se_4,none,none,battery < lithiumBattery,none,none,costOprStSize,1.1816803484179684e-5,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < SI < si,none,none,battery < lithiumBattery,none,none,costOprStSize,1.1697281203358393e-5,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < SK < sk,none,none,battery < lithiumBattery,none,none,costOprStSize,1.1812730677618487e-5,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < AL < al,none,none,battery < lithiumBattery,none,none,costOprStSize,1.1814240430578271e-5,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < BA < ba,none,none,battery < lithiumBattery,none,none,costOprStSize,1.181517549663284e-5,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < CH < ch,none,none,battery < lithiumBattery,none,none,costOprStSize,1.185688783589027e-5,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < ME < me,none,none,battery < lithiumBattery,none,none,costOprStSize,1.1699143161260864e-5,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < MK < mk,none,none,battery < lithiumBattery,none,none,costOprStSize,1.1813824469608384e-5,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < NO < no_m,none,none,battery < lithiumBattery,none,none,costOprStSize,1.1810323249333442e-5,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < NO < no_n,none,none,battery < lithiumBattery,none,none,costOprStSize,1.1854524146690894e-5,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < NO < no_s,none,none,battery < lithiumBattery,none,none,costOprStSize,1.1856970266901879e-5,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < RS < rs,none,none,battery < lithiumBattery,none,none,costOprStSize,1.1814315929093002e-5,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < UK < ni,none,none,battery < lithiumBattery,none,none,costOprStSize,1.1816681476600233e-5,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < UK < uk,none,none,battery < lithiumBattery,none,none,costOprStSize,1.1860000544870311e-5,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < LV < lv < 78LV,none,none,powerToX < gasStorage,none,none,costOprStSize,1.4128855292178445e-5,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < AT < at < 49AT,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,1.080980744723045,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < AT < at < 50AT,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,0.8618343873745004,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < AT < at < 51AT,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,3.2078433669134707,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < BE < be < 28BE,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,5.124022721218722,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < BG < bg < 66BG,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,3.4510031865214055,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < CZ < cz < 39CZ,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,1.7027698452082023,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < CZ < cz < 40CZ,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,1.0043592194432536,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < DE < de < 31DE,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,13.501966087717488,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < DE < de < 32DE,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,11.734268832638193,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < DE < de < 33DE,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,14.870664552557772,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < DE < de < 34DE,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,11.480941549152327,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < DE < de < 35DE,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,12.882529431662096,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < DE < de < 36DE,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,12.902985283097685,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < DE < de < 37DE,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,12.930505655631228,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < DK < dk_e < 72DK,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,2.5253552980297895,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < DK < dk_w < 38DK,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,0.09799778615536109,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < EE < ee < 73EE,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,1.0134243918727426,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < ES < es < 01ES,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,0.1318389233087568,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < ES < es < 02ES,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,0.1730119539774791,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < ES < es < 03ES,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,0.09108084246808672,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < ES < es < 04ES,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,0.26188297781384606,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < ES < es < 05ES,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,0.1628289672569023,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < ES < es < 06ES,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,1.3058223560463917,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < ES < es < 07ES,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,0.868424099413004,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < ES < es < 08ES,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,0.14807893421691304,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < ES < es < 09ES,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,0.615992717001912,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < ES < es < 10ES,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,0.22669980028015452,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < ES < es < 11ES,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,0.8823754369591723,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FI < fi < 74FI,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,1.5416274935994726e-5,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FI < fi < 75FI,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,2.224305044575944,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 14FR,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,4.776151772453608,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 15FR,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,0.7873547068971958,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 16FR,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,5.1684371200272725,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 17FR,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,0.7599640433973933,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 18FR,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,0.784034884577659,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 19FR,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,3.580228183596019,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 20FR,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,1.1342618658023096,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 21FR,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,2.66745052490287,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 22FR,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,0.4618621759150409,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 23FR,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,14.80755550210821,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 24FR,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,0.8170480588488673,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 25FR,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,1.673524031544157,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 26FR,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,5.806436840731079,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 27FR,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,0.398760577427615,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < GR < gr < 68GR,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,2.043948248323853,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < GR < gr < 69GR,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,3.6279353849229303,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < HR < hr < 62HR,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,1.7665700731197571,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < HU < hu < 58HU,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,5.1568206895783275,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < IE < ie < 96IE,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,1.464417643740614,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < IT < it_cn < 53IT,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,5.214957966593552,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < IT < it_cs < 54IT,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,7.6321882880402505,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < IT < it_n < 52IT,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,12.417122121277439,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < IT < it_s < 55IT,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,4.282603655015533,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < IT < it_sar < 98IT,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,0.48931718259826634,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < IT < it_sic < 56IT,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,4.288956168040289,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < LT < lt < 77LT,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,0.4285523618757421,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < LU < lu < 29LU,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,0.4529793494866573,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < LV < lv < 78LV,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,1.253686728984171,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < NL < nl < 30NL,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,15.438032897303522,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < PL < pl < 41PL,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,1.5661633162788433,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < PL < pl < 42PL,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,0.8546681921405106,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < PL < pl < 43PL,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,1.5219309464681416,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < PL < pl < 44PL,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,1.5652988002544423,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < PL < pl < 45PL,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,1.5640304789035175,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < PT < pt < 12PT,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,0.10851974742394616,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < PT < pt < 13PT,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,0.10995326525496697,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < RO < ro < 59RO,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,0.7305240058273936,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < RO < ro < 60RO,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,4.455230822993177,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < RO < ro < 61RO,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,0.7548496945153617,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < SE < se_3 < 88SE,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,8.046758992282575,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < SE < se_4 < 89SE,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,1.6548923328650254,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < SI < si < 57SI,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,0.8219273987374743,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < SK < sk < 46SK,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,0.17133810625962828,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < AL < al < 70AL,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,0.7952125169822374,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < BA < ba < 63BA,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,0.8089421335355208,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < CH < ch < 47CH,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,4.3102209001021174,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < CH < ch < 48CH,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,1.0762779249750796,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < ME < me < 64ME,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,0.15880133363371188,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < MK < mk < 67MK,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,0.8610724781846049,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < NO < no_s < 79NO,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,2.6872063031517295e-5,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < NO < no_s < 80NO,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,3.238885499976277e-5,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < NO < no_s < 81NO,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,1.7697696770054146e-5,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < NO < no_s < 82NO,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,1.4594494444298377e-5,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < RS < rs < 65RS,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,2.289152333725831,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < UK < ni < 95UK,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,0.45013413249632567,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < UK < uk < 90UK,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,8.580556997963408,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < UK < uk < 91UK,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,1.9730105277298868,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < UK < uk < 92UK,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,8.623695758096657,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < UK < uk < 93UK,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,2.390927467219792,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < UK < uk < 94UK,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,1.4285875124721061,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < AT < at,none,none,battery < redoxBattery,none,none,costOprStSize,1.1782006424616476e-5,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < BE < be,none,none,battery < redoxBattery,none,none,costOprStSize,1.1810552843816023e-5,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < BG < bg,none,none,battery < redoxBattery,none,none,costOprStSize,1.1667210923600588e-5,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < CZ < cz,none,none,battery < redoxBattery,none,none,costOprStSize,1.1781379835674587e-5,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < DE < de,none,none,battery < redoxBattery,none,none,costOprStSize,1.1735323578152281e-5,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < DK < dk_e,none,none,battery < redoxBattery,none,none,costOprStSize,1.180536981480213e-5,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < DK < dk_w,none,none,battery < redoxBattery,none,none,costOprStSize,1.1802815010359458e-5,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < EE < ee,none,none,battery < redoxBattery,none,none,costOprStSize,1.1693778084761372e-5,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < ES < es,none,none,battery < redoxBattery,none,none,costOprStSize,1.17974968642051e-5,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FI < fi,none,none,battery < redoxBattery,none,none,costOprStSize,1.1823779640803274e-5,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr,none,none,battery < redoxBattery,none,none,costOprStSize,1.175836035002369e-5,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
